year,city,sport,discipline,athlete,country,gender,event,medal
1928,Amsterdam,Hockey,Hockey,DUSON Emiel Paulus Josef,NED,Men,hockey,Silver
1928,Amsterdam,Hockey,Hockey,HARDEBECK C. J. J.,NED,Men,hockey,Silver
1928,Amsterdam,Hockey,Hockey,HUBRECHT T. F.,NED,Men,hockey,Silver
1928,Amsterdam,Hockey,Hockey,JANNINK Gerrit Jan Arnold,NED,Men,hockey,Silver
1928,Amsterdam,Hockey,Hockey,KATTE Adriaan Johan Louis,NED,Men,hockey,Silver
1928,Amsterdam,Hockey,Hockey,KOP August Johannes,NED,Men,hockey,Silver
1928,Amsterdam,Hockey,Hockey,LEEMBRUGGEN G.,NED,Men,hockey,Silver
1928,Amsterdam,Hockey,Hockey,MANGELAAR MEERTENS H. J. L.,NED,Men,hockey,Silver
1928,Amsterdam,Hockey,Hockey,MULLER V. CZERNICKI O. F.,NED,Men,hockey,Silver
1928,Amsterdam,Hockey,Hockey,TRESLING Albert Willem,NED,Men,hockey,Silver
1928,Amsterdam,Hockey,Hockey,VAN CITTERS W. J.,NED,Men,hockey,Silver
1928,Amsterdam,Hockey,Hockey,VAN DE ROVAERT Paulus,NED,Men,hockey,Silver
1928,Amsterdam,Hockey,Hockey,VAN DER HAGEN C. J.,NED,Men,hockey,Silver
1928,Amsterdam,Hockey,Hockey,VAN DER VEEN Robert,NED,Men,hockey,Silver
1928,Amsterdam,Hockey,Hockey,VAN LIEROP Antoine Robert,NED,Men,hockey,Silver
1928,Amsterdam,Hockey,Hockey,VAN TIENHOVEN VAN DEN BOGAARD J. J.,NED,Men,hockey,Silver
1928,Amsterdam,Hockey,Hockey,VAN VOORST VAN BEEST J. M.,NED,Men,hockey,Silver
1928,Amsterdam,Hockey,Hockey,VISSER 'T HOOFT Hendrik Philip,NED,Men,hockey,Silver
1928,Amsterdam,Hockey,Hockey,WENTHOLT N.,NED,Men,hockey,Silver
1928,Amsterdam,Modern Pentathlon,Modern Pentath.,KAHL Helmut,GER,Men,Individual competition,Bronze
1928,Amsterdam,Modern Pentathlon,Modern Pentath.,THOFELT Sven,SWE,Men,Individual competition,Gold
1928,Amsterdam,Modern Pentathlon,Modern Pentath.,LINDMAN Bo S. G.,SWE,Men,Individual competition,Silver
1928,Amsterdam,Rowing,Rowing,MCDOWELL Paul L.,USA,Men,coxless pair (2-),Bronze
1928,Amsterdam,Rowing,Rowing,SCHMITT John Victor,USA,Men,coxless pair (2-),Bronze
1928,Amsterdam,Rowing,Rowing,MÖSCHTER Kurt,GER,Men,coxless pair (2-),Gold
1928,Amsterdam,Rowing,Rowing,MÜLLER Bruno,GER,Men,coxless pair (2-),Gold
1928,Amsterdam,Rowing,Rowing,NISBET Robert Archibald,GBR,Men,coxless pair (2-),Silver
1928,Amsterdam,Rowing,Rowing,O'BRIEN Terence Noel,GBR,Men,coxless pair (2-),Silver
1928,Amsterdam,Rowing,Rowing,FLESSL Viktor,AUT,Men,double sculls (2x),Bronze
1928,Amsterdam,Rowing,Rowing,LOSERT Leo,AUT,Men,double sculls (2x),Bronze
1928,Amsterdam,Rowing,Rowing,COSTELLO Paul Vincent,USA,Men,double sculls (2x),Gold
1928,Amsterdam,Rowing,Rowing,MCILVAINE Charles Joseph,USA,Men,double sculls (2x),Gold
1928,Amsterdam,Rowing,Rowing,GUEST John Schofield,CAN,Men,double sculls (2x),Silver
1928,Amsterdam,Rowing,Rowing,WRIGHT JR. Joseph William,CAN,Men,double sculls (2x),Silver
1928,Amsterdam,Rowing,Rowing,DONNELLY John Henry,CAN,Men,eight with coxswain (8+),Bronze
1928,Amsterdam,Rowing,Rowing,FIDDES Frank James,CAN,Men,eight with coxswain (8+),Bronze
1928,Amsterdam,Rowing,Rowing,HAND John L.,CAN,Men,eight with coxswain (8+),Bronze
1928,Amsterdam,Rowing,Rowing,HEDGES Frederick Charles,CAN,Men,eight with coxswain (8+),Bronze
1928,Amsterdam,Rowing,Rowing,MEECH Athol Charles,CAN,Men,eight with coxswain (8+),Bronze
1928,Amsterdam,Rowing,Rowing,MURDOCH Jack L.,CAN,Men,eight with coxswain (8+),Bronze
1928,Amsterdam,Rowing,Rowing,NORRIS Charles Edgar,CAN,Men,eight with coxswain (8+),Bronze
1928,Amsterdam,Rowing,Rowing,RICHARDSON Herbert Trenchard,CAN,Men,eight with coxswain (8+),Bronze
1928,Amsterdam,Rowing,Rowing,ROSS William M.,CAN,Men,eight with coxswain (8+),Bronze
1928,Amsterdam,Rowing,Rowing,BLESSING Donald F.,USA,Men,eight with coxswain (8+),Gold
1928,Amsterdam,Rowing,Rowing,BRINCK John Manning,USA,Men,eight with coxswain (8+),Gold
1928,Amsterdam,Rowing,Rowing,CALDWELL Hubert Aspinwall,USA,Men,eight with coxswain (8+),Gold
1928,Amsterdam,Rowing,Rowing,DALLY William Morris,USA,Men,eight with coxswain (8+),Gold
1928,Amsterdam,Rowing,Rowing,DONLON Peter Dwight,USA,Men,eight with coxswain (8+),Gold
1928,Amsterdam,Rowing,Rowing,FREDERICK Francis Harland,USA,Men,eight with coxswain (8+),Gold
1928,Amsterdam,Rowing,Rowing,STALDER Marvin Frederick,USA,Men,eight with coxswain (8+),Gold
1928,Amsterdam,Rowing,Rowing,THOMPSON William G.,USA,Men,eight with coxswain (8+),Gold
1928,Amsterdam,Rowing,Rowing,WORKMAN James Theodore,USA,Men,eight with coxswain (8+),Gold
1928,Amsterdam,Rowing,Rowing,BADCOCK John Charles,GBR,Men,eight with coxswain (8+),Silver
1928,Amsterdam,Rowing,Rowing,BERESFORD Jack,GBR,Men,eight with coxswain (8+),Silver
1928,Amsterdam,Rowing,Rowing,GOLLAN Donald Herbert Louis,GBR,Men,eight with coxswain (8+),Silver
1928,Amsterdam,Rowing,Rowing,HAMILTON James Hamish,GBR,Men,eight with coxswain (8+),Silver
1928,Amsterdam,Rowing,Rowing,KILLICK G. Cecil,GBR,Men,eight with coxswain (8+),Silver
1928,Amsterdam,Rowing,Rowing,LANE Harold Mansfield,GBR,Men,eight with coxswain (8+),Silver
1928,Amsterdam,Rowing,Rowing,NICKALLS Guy Oliver Jr.,GBR,Men,eight with coxswain (8+),Silver
1928,Amsterdam,Rowing,Rowing,SULLEY Arthur Lindsay,GBR,Men,eight with coxswain (8+),Silver
1928,Amsterdam,Rowing,Rowing,WEST Harold E.,GBR,Men,eight with coxswain (8+),Silver
1928,Amsterdam,Rowing,Rowing,BONADE Umberto,ITA,Men,four without coxswain (4-),Bronze
1928,Amsterdam,Rowing,Rowing,FRESCHI Pietro,ITA,Men,four without coxswain (4-),Bronze
1928,Amsterdam,Rowing,Rowing,GENNARI Paolo,ITA,Men,four without coxswain (4-),Bronze
1928,Amsterdam,Rowing,Rowing,ROSSI Cesare,ITA,Men,four without coxswain (4-),Bronze
1928,Amsterdam,Rowing,Rowing,BEESLY Richard,GBR,Men,four without coxswain (4-),Gold
1928,Amsterdam,Rowing,Rowing,BEVAN Edward Vaughan,GBR,Men,four without coxswain (4-),Gold
1928,Amsterdam,Rowing,Rowing,LANDER John Gerard Heath,GBR,Men,four without coxswain (4-),Gold
1928,Amsterdam,Rowing,Rowing,WARRINER Michael Henry,GBR,Men,four without coxswain (4-),Gold
1928,Amsterdam,Rowing,Rowing,BAYER Ernest Henry,USA,Men,four without coxswain (4-),Silver
1928,Amsterdam,Rowing,Rowing,HEALIS George,USA,Men,four without coxswain (4-),Silver
1928,Amsterdam,Rowing,Rowing,KARLE Charles G.,USA,Men,four without coxswain (4-),Silver
1928,Amsterdam,Rowing,Rowing,MILLER William G.,USA,Men,four without coxswain (4-),Silver
1928,Amsterdam,Rowing,Rowing,BIRKHOLZ Leszek Leon,POL,Men,four-oared shell with coxswain (4-),Bronze
1928,Amsterdam,Rowing,Rowing,BRONIKOWSKI Franciszek,POL,Men,four-oared shell with coxswain (4-),Bronze
1928,Amsterdam,Rowing,Rowing,DREWEK Boleslaw,POL,Men,four-oared shell with coxswain (4-),Bronze
1928,Amsterdam,Rowing,Rowing,JANKOWSKI Edmund,POL,Men,four-oared shell with coxswain (4-),Bronze
1928,Amsterdam,Rowing,Rowing,ORMANOWSKI Bernard,POL,Men,four-oared shell with coxswain (4-),Bronze
1928,Amsterdam,Rowing,Rowing,D Giliante,ITA,Men,four-oared shell with coxswain (4-),Gold
1928,Amsterdam,Rowing,Rowing,DELISE Giovanni,ITA,Men,four-oared shell with coxswain (4-),Gold
1928,Amsterdam,Rowing,Rowing,PERENTIN Valerio,ITA,Men,four-oared shell with coxswain (4-),Gold
1928,Amsterdam,Rowing,Rowing,PETRONIO Renato,ITA,Men,four-oared shell with coxswain (4-),Gold
1928,Amsterdam,Rowing,Rowing,VITTORI Nicolo,ITA,Men,four-oared shell with coxswain (4-),Gold
1928,Amsterdam,Rowing,Rowing,BÖSCH Fritz,SUI,Men,four-oared shell with coxswain (4-),Silver
1928,Amsterdam,Rowing,Rowing,BUCHER Otto,SUI,Men,four-oared shell with coxswain (4-),Silver
1928,Amsterdam,Rowing,Rowing,HAAS Ernst,SUI,Men,four-oared shell with coxswain (4-),Silver
1928,Amsterdam,Rowing,Rowing,MEYER Joseph,SUI,Men,four-oared shell with coxswain (4-),Silver
1928,Amsterdam,Rowing,Rowing,SCHWEGLER Karl,SUI,Men,four-oared shell with coxswain (4-),Silver
1928,Amsterdam,Rowing,Rowing,ANTHONY Georges,BEL,Men,pair-oared shell with coxswain (2+),Bronze
1928,Amsterdam,Rowing,Rowing,DE CONINCK François,BEL,Men,pair-oared shell with coxswain (2+),Bronze
1928,Amsterdam,Rowing,Rowing,FLAMENT Léon,BEL,Men,pair-oared shell with coxswain (2+),Bronze
1928,Amsterdam,Rowing,Rowing,BOURQUIN Hans,SUI,Men,pair-oared shell with coxswain (2+),Gold
1928,Amsterdam,Rowing,Rowing,SCHÖCHLIN Hans W.,SUI,Men,pair-oared shell with coxswain (2+),Gold
1928,Amsterdam,Rowing,Rowing,SCHÖCHLIN Karl F.,SUI,Men,pair-oared shell with coxswain (2+),Gold
1928,Amsterdam,Rowing,Rowing,MARCELLE Armand,FRA,Men,pair-oared shell with coxswain (2+),Silver
1928,Amsterdam,Rowing,Rowing,MARCELLE Edouard,FRA,Men,pair-oared shell with coxswain (2+),Silver
1928,Amsterdam,Rowing,Rowing,PRÉAUX Henri,FRA,Men,pair-oared shell with coxswain (2+),Silver
1928,Amsterdam,Rowing,Rowing,COLLET Theodore David Anthony,GBR,Men,single sculls (1x),Bronze
1928,Amsterdam,Rowing,Rowing,PEARCE Henry Robert,AUS,Men,single sculls (1x),Gold
1928,Amsterdam,Rowing,Rowing,MYERS Kenneth,USA,Men,single sculls (1x),Silver
1928,Amsterdam,Sailing,Sailing,BROMAN B.,FIN,Men,12 foot dinghy individual,Bronze
1928,Amsterdam,Sailing,Sailing,THORELL Sven,SWE,Men,12 foot dinghy individual,Gold
1928,Amsterdam,Sailing,Sailing,ROBERT Henrik,NOR,Men,12 foot dinghy individual,Silver
1928,Amsterdam,Sailing,Sailing,FAEHLMANN A.,EST,Men,6m,Bronze
1928,Amsterdam,Sailing,Sailing,FAEHLMANN G.,EST,Men,6m,Bronze
1928,Amsterdam,Sailing,Sailing,VOGDT E.,EST,Men,6m,Bronze
1928,Amsterdam,Sailing,Sailing,VON WIREN W.,EST,Men,6m,Bronze
1928,Amsterdam,Sailing,Sailing,WEKSCHIN N.,EST,Men,6m,Bronze
1928,Amsterdam,Sailing,Sailing,ANKER E.,NOR,Men,6m,Gold
1928,Amsterdam,Sailing,Sailing,ANKER Johan August,NOR,Men,6m,Gold
1928,Amsterdam,Sailing,Sailing,BRYHN H.P.,NOR,Men,6m,Gold
1928,Amsterdam,Sailing,Sailing,CROWN PRINCE OLAV H.R.H.,NOR,Men,6m,Gold
1928,Amsterdam,Sailing,Sailing,HOY-PETERSEN,DEN,Men,6m,Silver
1928,Amsterdam,Sailing,Sailing,LINCK S.,DEN,Men,6m,Silver
1928,Amsterdam,Sailing,Sailing,MOELLER Edmund Otto Jr.,DEN,Men,6m,Silver
1928,Amsterdam,Sailing,Sailing,SCHLÜTTER P.,DEN,Men,6m,Silver
1928,Amsterdam,Sailing,Sailing,VETT Vilhelm,DEN,Men,6m,Silver
1928,Amsterdam,Sailing,Sailing,HAMMAR Clarence,SWE,Men,8m,Bronze
1928,Amsterdam,Sailing,Sailing,HOLM Tore,SWE,Men,8m,Bronze
1928,Amsterdam,Sailing,Sailing,SANDBLOM C.G.,SWE,Men,8m,Bronze
1928,Amsterdam,Sailing,Sailing,SANDBLOM J.N.,SWE,Men,8m,Bronze
1928,Amsterdam,Sailing,Sailing,SANDBLOM J.P.,SWE,Men,8m,Bronze
1928,Amsterdam,Sailing,Sailing,TOERSLEFF O.W.F.,SWE,Men,8m,Bronze
1928,Amsterdam,Sailing,Sailing,DE VRIES LENTSCH JR. Willem,NED,Men,8m,Silver
1928,Amsterdam,Sailing,Sailing,DE WIT M.,NED,Men,8m,Silver
1928,Amsterdam,Sailing,Sailing,DOEDES L.,NED,Men,8m,Silver
1928,Amsterdam,Sailing,Sailing,KERSKEN H.,NED,Men,8m,Silver
1928,Amsterdam,Sailing,Sailing,VAN HOOLWERFF J.C.,NED,Men,8m,Silver
1928,Amsterdam,Sailing,Sailing,VAN STAVEREN C.,NED,Men,8m,Silver
1928,Amsterdam,Sailing,Sailing,HERIOT Virginie,FRA,Women,8m,Gold
1928,Amsterdam,Weightlifting,Weightlifting,WÖLPERT Hans,GER,Men,"- 60kg, total (featherweight)",Bronze
1928,Amsterdam,Weightlifting,Weightlifting,ANDRYSEK Franz Joseph,AUT,Men,"- 60kg, total (featherweight)",Gold
1928,Amsterdam,Weightlifting,Weightlifting,GABETTI Pierino,ITA,Men,"- 60kg, total (featherweight)",Silver
1928,Amsterdam,Weightlifting,Weightlifting,SKOBLA Jaroslav,TCH,Men,"+ 82.5kg, total (heavyweight)",Bronze
1928,Amsterdam,Weightlifting,Weightlifting,STRASSBERGER Josef,GER,Men,"+ 82.5kg, total (heavyweight)",Gold
1928,Amsterdam,Weightlifting,Weightlifting,LUHAÄÄR Arnold,EST,Men,"+ 82.5kg, total (heavyweight)",Silver
1928,Amsterdam,Weightlifting,Weightlifting,ARNOUT Fernand,FRA,Men,"60 - 67.5kg, total (lightweight)",Bronze
1928,Amsterdam,Weightlifting,Weightlifting,HAAS Hans,AUT,Men,"60 - 67.5kg, total (lightweight)",Gold
1928,Amsterdam,Weightlifting,Weightlifting,HELBIG Kurt,GER,Men,"60 - 67.5kg, total (lightweight)",Gold
1928,Amsterdam,Weightlifting,Weightlifting,SCHEFFER August,NED,Men,"67.5 - 75kg, total (middleweight)",Bronze
1928,Amsterdam,Weightlifting,Weightlifting,FRANÇOIS Roger,FRA,Men,"67.5 - 75kg, total (middleweight)",Gold
1928,Amsterdam,Weightlifting,Weightlifting,GALIMBERTI Carlo,ITA,Men,"67.5 - 75kg, total (middleweight)",Silver
1928,Amsterdam,Weightlifting,Weightlifting,VERHEYEN Johannes,NED,Men,"75 - 82.5kg, total (light-heavyweight)",Bronze
1928,Amsterdam,Weightlifting,Weightlifting,NOSSEIR El Sayed Mohamed,EGY,Men,"75 - 82.5kg, total (light-heavyweight)",Gold
1928,Amsterdam,Weightlifting,Weightlifting,HOSTIN Louis,FRA,Men,"75 - 82.5kg, total (light-heavyweight)",Silver
1928,Amsterdam,Wrestling,Wrestling Free.,TRIFUNOV James,CAN,Men,- 56kg (bantamweight),Bronze
1928,Amsterdam,Wrestling,Wrestling Free.,MÄKINEN Kaarlo E.,FIN,Men,- 56kg (bantamweight),Gold
1928,Amsterdam,Wrestling,Wrestling Free.,SPAPEN Edmond,BEL,Men,- 56kg (bantamweight),Silver
1928,Amsterdam,Wrestling,Wrestling Free.,DAME Edmond,FRA,Men,+ 87kg (heavyweight),Bronze
1928,Amsterdam,Wrestling,Wrestling Free.,RICKTTOFF Johan,SWE,Men,+ 87kg (heavyweight),Gold
1928,Amsterdam,Wrestling,Wrestling Free.,SIHVOLA A.,FIN,Men,+ 87kg (heavyweight),Silver
1928,Amsterdam,Wrestling,Wrestling Free.,MINDER Hans,SUI,Men,56 - 61kg (featherweight),Bronze
1928,Amsterdam,Wrestling,Wrestling Free.,MORRISON Allie Roy,USA,Men,56 - 61kg (featherweight),Gold
1928,Amsterdam,Wrestling,Wrestling Free.,PIHLAJAMÄKI Kustaa,FIN,Men,56 - 61kg (featherweight),Silver
1928,Amsterdam,Wrestling,Wrestling Free.,LEINO Eino Aukusti,FIN,Men,61 - 66kg (lightweight),Bronze
1928,Amsterdam,Wrestling,Wrestling Free.,KAPP Osvald,EST,Men,61 - 66kg (lightweight),Gold
1928,Amsterdam,Wrestling,Wrestling Free.,PACÔME Charles,FRA,Men,61 - 66kg (lightweight),Silver
1928,Amsterdam,Wrestling,Wrestling Free.,LETCHFORD Maurice E.,CAN,Men,66 - 72kg (welterweight),Bronze
1928,Amsterdam,Wrestling,Wrestling Free.,HAAVISTO Arvo,FIN,Men,66 - 72kg (welterweight),Gold
1928,Amsterdam,Wrestling,Wrestling Free.,APPLETON Lloyd Otto,USA,Men,66 - 72kg (welterweight),Silver
1928,Amsterdam,Wrestling,Wrestling Free.,RABIN S.,GBR,Men,72 - 79kg (middleweight),Bronze
1928,Amsterdam,Wrestling,Wrestling Free.,KYBURZ E.,SUI,Men,72 - 79kg (middleweight),Gold
1928,Amsterdam,Wrestling,Wrestling Free.,STOCKTON Donald Parker,CAN,Men,72 - 79kg (middleweight),Silver
1928,Amsterdam,Wrestling,Wrestling Free.,LEFEBVRE H.,FRA,Men,79 - 87kg (light-heavyweight),Bronze
1928,Amsterdam,Wrestling,Wrestling Free.,SJÖSTEDT Thure,SWE,Men,79 - 87kg (light-heavyweight),Gold
1928,Amsterdam,Wrestling,Wrestling Free.,BÖGLI A.,SUI,Men,79 - 87kg (light-heavyweight),Silver
1928,Amsterdam,Wrestling,Wrestling Gre-R,GOZZI Giovanni,ITA,Men,- 58kg (bantamweight),Bronze
1928,Amsterdam,Wrestling,Wrestling Gre-R,LEUCHT K.,GER,Men,- 58kg (bantamweight),Gold
1928,Amsterdam,Wrestling,Wrestling Gre-R,MAUDR Jindrich,TCH,Men,- 58kg (bantamweight),Silver
1928,Amsterdam,Wrestling,Wrestling Gre-R,GEHRING Georg,GER,Men,+ 82.5kg (super heavyweight),Bronze
1928,Amsterdam,Wrestling,Wrestling Gre-R,SVENSSON Rudolf,SWE,Men,+ 82.5kg (super heavyweight),Gold
1928,Amsterdam,Wrestling,Wrestling Gre-R,NYSTRÖM Hjalmar Eemil,FIN,Men,+ 82.5kg (super heavyweight),Silver
1928,Amsterdam,Wrestling,Wrestling Gre-R,QUAGLIA Gerolamo,ITA,Men,58 - 60kg (featherweight),Bronze
1928,Amsterdam,Wrestling,Wrestling Gre-R,WALI W.,EST,Men,58 - 60kg (featherweight),Gold
1928,Amsterdam,Wrestling,Wrestling Gre-R,MALMBERG Eric,SWE,Men,58 - 60kg (featherweight),Silver
1928,Amsterdam,Wrestling,Wrestling Gre-R,VESTERLUND E.V.,FIN,Men,60 - 67.5kg (lightweight),Bronze
1928,Amsterdam,Wrestling,Wrestling Gre-R,KERESZTES Lajos,HUN,Men,60 - 67.5kg (lightweight),Gold
1928,Amsterdam,Wrestling,Wrestling Gre-R,SPERLING Eduard,GER,Men,60 - 67.5kg (lightweight),Silver
1928,Amsterdam,Wrestling,Wrestling Gre-R,KUSNETS Albert,EST,Men,67.5 - 75kg (middleweight),Bronze
1928,Amsterdam,Wrestling,Wrestling Gre-R,KOKKINEN Väinö Anselmi,FIN,Men,67.5 - 75kg (middleweight),Gold
1928,Amsterdam,Wrestling,Wrestling Gre-R,PAPP L.,HUN,Men,67.5 - 75kg (middleweight),Silver
1928,Amsterdam,Wrestling,Wrestling Gre-R,PELLINEN Onni,FIN,Men,75 - 82.5kg (light-heavyweight),Bronze
1928,Amsterdam,Wrestling,Wrestling Gre-R,MOUSTAPHA Ibrahim,EGY,Men,75 - 82.5kg (light-heavyweight),Gold
1928,Amsterdam,Wrestling,Wrestling Gre-R,RIEGER A.,GER,Men,75 - 82.5kg (light-heavyweight),Silver
1932,Los Angeles,Aquatics,Diving,KURTZ Frank Allen,USA,Men,10m platform,Bronze
1932,Los Angeles,Aquatics,Diving,SMITH Harold Edwin,USA,Men,10m platform,Gold
1932,Los Angeles,Aquatics,Diving,GALITZEN Michael Riley,USA,Men,10m platform,Silver
1932,Los Angeles,Aquatics,Diving,ROPER Marion Dale,USA,Women,10m platform,Bronze
1932,Los Angeles,Aquatics,Diving,POYNTON-HILL Dorothy,USA,Women,10m platform,Gold
1932,Los Angeles,Aquatics,Diving,COLEMAN Georgia V.,USA,Women,10m platform,Silver
1932,Los Angeles,Aquatics,Diving,DEGENER Richard Kempster,USA,Men,3m springboard,Bronze
1932,Los Angeles,Aquatics,Diving,GALITZEN Michael Riley,USA,Men,3m springboard,Gold
1932,Los Angeles,Aquatics,Diving,SMITH Harold Edwin,USA,Men,3m springboard,Silver
1932,Los Angeles,Aquatics,Diving,FAUNTZ Jane,USA,Women,3m springboard,Bronze
1932,Los Angeles,Aquatics,Diving,COLEMAN Georgia V.,USA,Women,3m springboard,Gold
1932,Los Angeles,Aquatics,Diving,RAWLS Katherine Louise,USA,Women,3m springboard,Silver
1932,Los Angeles,Aquatics,Swimming,KAWATSU Kentaro,JPN,Men,100m backstroke,Bronze
1932,Los Angeles,Aquatics,Swimming,KIYOKAWA Masaji,JPN,Men,100m backstroke,Gold
1932,Los Angeles,Aquatics,Swimming,IRIYE Toshio,JPN,Men,100m backstroke,Silver
1932,Los Angeles,Aquatics,Swimming,DAVIES Elizabeth Valerie,GBR,Women,100m backstroke,Bronze
1932,Los Angeles,Aquatics,Swimming,HOLM Eleanor,USA,Women,100m backstroke,Gold
1932,Los Angeles,Aquatics,Swimming,MEALING Philomenia Alecia,AUS,Women,100m backstroke,Silver
1932,Los Angeles,Aquatics,Swimming,SCHWARTZ Albert,USA,Men,100m freestyle,Bronze
1932,Los Angeles,Aquatics,Swimming,MIOYAZAKI Yasuji,JPN,Men,100m freestyle,Gold
1932,Los Angeles,Aquatics,Swimming,KAWAISHI Tatsugo,JPN,Men,100m freestyle,Silver
1932,Los Angeles,Aquatics,Swimming,SAVILLE Eleanor,USA,Women,100m freestyle,Bronze
1932,Los Angeles,Aquatics,Swimming,MADISON Helene,USA,Women,100m freestyle,Gold
1932,Los Angeles,Aquatics,Swimming,DEN OUDEN Willemyntje (Willy),NED,Women,100m freestyle,Silver
1932,Los Angeles,Aquatics,Swimming,CRISTY James Crapo Jr.,USA,Men,1500m freestyle,Bronze
1932,Los Angeles,Aquatics,Swimming,KITAMURA Kusuo,JPN,Men,1500m freestyle,Gold
1932,Los Angeles,Aquatics,Swimming,MAKINO Shozo,JPN,Men,1500m freestyle,Silver
1932,Los Angeles,Aquatics,Swimming,YLDEFONSO Teofilo,PHI,Men,200m breaststroke,Bronze
1932,Los Angeles,Aquatics,Swimming,TSURUTA Yoshiyuki,JPN,Men,200m breaststroke,Gold
1932,Los Angeles,Aquatics,Swimming,KOIKE Reizo,JPN,Men,200m breaststroke,Silver
1932,Los Angeles,Aquatics,Swimming,JACOBSEN Else Agnes Ella,DEN,Women,200m breaststroke,Bronze
1932,Los Angeles,Aquatics,Swimming,DENNIS Clare,AUS,Women,200m breaststroke,Gold
1932,Los Angeles,Aquatics,Swimming,MAEHATA Hideko,JPN,Women,200m breaststroke,Silver
1932,Los Angeles,Aquatics,Swimming,OYOKOTA Tsutomu,JPN,Men,400m freestyle,Bronze
1932,Los Angeles,Aquatics,Swimming,CRABBE Clarence,USA,Men,400m freestyle,Gold
1932,Los Angeles,Aquatics,Swimming,TARIS Jean,FRA,Men,400m freestyle,Silver
1932,Los Angeles,Aquatics,Swimming,MAAKAL Jenny,RSA,Women,400m freestyle,Bronze
1932,Los Angeles,Aquatics,Swimming,MADISON Helene,USA,Women,400m freestyle,Gold
1932,Los Angeles,Aquatics,Swimming,KIGHT-WINGARD Lenore,USA,Women,400m freestyle,Silver
1932,Los Angeles,Aquatics,Swimming,COOPER Margaret Joyce,GBR,Women,4x100m freestyle relay,Bronze
1932,Los Angeles,Aquatics,Swimming,DAVIES Elizabeth Valerie,GBR,Women,4x100m freestyle relay,Bronze
1932,Los Angeles,Aquatics,Swimming,HUGHES Edna Tildesley,GBR,Women,4x100m freestyle relay,Bronze
1932,Los Angeles,Aquatics,Swimming,VARCOE Helen Gradwell,GBR,Women,4x100m freestyle relay,Bronze
1932,Los Angeles,Aquatics,Swimming,JOHNS Helen Eileen,USA,Women,4x100m freestyle relay,Gold
1932,Los Angeles,Aquatics,Swimming,MADISON Helene,USA,Women,4x100m freestyle relay,Gold
1932,Los Angeles,Aquatics,Swimming,MCKIM Josephine E.,USA,Women,4x100m freestyle relay,Gold
1932,Los Angeles,Aquatics,Swimming,SAVILLE Eleanor,USA,Women,4x100m freestyle relay,Gold
1932,Los Angeles,Aquatics,Swimming,DEN OUDEN Willemyntje (Willy),NED,Women,4x100m freestyle relay,Silver
1932,Los Angeles,Aquatics,Swimming,LADDE Cornelia,NED,Women,4x100m freestyle relay,Silver
1932,Los Angeles,Aquatics,Swimming,OVERSLOOT Maria Petronella,NED,Women,4x100m freestyle relay,Silver
1932,Los Angeles,Aquatics,Swimming,VIERDAG Maria,NED,Women,4x100m freestyle relay,Silver
1932,Los Angeles,Aquatics,Swimming,BARANY Istvan,HUN,Men,4x200m freestyle relay,Bronze
1932,Los Angeles,Aquatics,Swimming,SZABADOS László,HUN,Men,4x200m freestyle relay,Bronze
1932,Los Angeles,Aquatics,Swimming,SZEKELY Andras,HUN,Men,4x200m freestyle relay,Bronze
1932,Los Angeles,Aquatics,Swimming,WANIE Andras,HUN,Men,4x200m freestyle relay,Bronze
1932,Los Angeles,Aquatics,Swimming,MIOYAZAKI Yasuji,JPN,Men,4x200m freestyle relay,Gold
1932,Los Angeles,Aquatics,Swimming,TOYODA Hisakichi,JPN,Men,4x200m freestyle relay,Gold
1932,Los Angeles,Aquatics,Swimming,YOKOYAMA Takashi,JPN,Men,4x200m freestyle relay,Gold
1932,Los Angeles,Aquatics,Swimming,YUSA Masanori,JPN,Men,4x200m freestyle relay,Gold
1932,Los Angeles,Aquatics,Swimming,BOOTH Francis Ewen,USA,Men,4x200m freestyle relay,Silver
1932,Los Angeles,Aquatics,Swimming,FISSLER George,USA,Men,4x200m freestyle relay,Silver
1932,Los Angeles,Aquatics,Swimming,KALILI Maiola,USA,Men,4x200m freestyle relay,Silver
1932,Los Angeles,Aquatics,Swimming,KALILI Manuella,USA,Men,4x200m freestyle relay,Silver
1932,Los Angeles,Aquatics,Water polo,CLAPP Austin Rhone,USA,Men,water polo,Bronze
1932,Los Angeles,Aquatics,Water polo,DAUBENSPECK Philip Burton,USA,Men,water polo,Bronze
1932,Los Angeles,Aquatics,Water polo,FINN Charles Thornton,USA,Men,water polo,Bronze
